SEVEN SEAS COD LIVER OIL CAPSULES (POM)|VITAMIN A 600IU,VIT D 60IU,VIT E 0.3IU,COD LIVER OIL 0.3ML|SEVENSEAS LTD. HEDON ROAD,HULL,HU9 5NJ|04-8397
AMODARTE TABLETS (OTC)|AMODIAQUINE 153MG,ARTESUNATE 50MG|MEDICAMEN BIOTECH LTD. SP-1192 A&B;,PHASE-IV,IND AREA BHIWADI-301 019|04-8389
TOROCEF-1 INJECTION (POM)|CEFTRIAXONE 1000MG|TORRENT PHARM. LTD. INDRAD,TAL KADI,DIST. MEHSANA-382 721|04-8340
PANFOR-SR 1000 (POM)|METFORMIN HCL 1000MG|THEMIS LABORATORIES PVT LTD. F1- F1/1 ADDITIONAL AMBERNATH MIDC, AMBERNATH (EASR) 421 506, DIST THANE, INDIA(FORMERLY THEMIS LABORATORIES PVT LTD A-214,RD  NO 30,WAGLE IND. ESTATE THANE 400 604 APP ON 2/28/06)|04-8394
BANBIZ MULTIVITAMINS SYRUP (OTC)|VIT B1 1.5MG,VIT B2 1.5MG,NICOTINAMIDE 10MG,VIT A 1000 IU,VIT D 200IU,VIT B12 2500NG/5ML|SAME AS APPLICANT|04-8433
CEELCO TABLETS (OTC)|ASCORBIC ACID 100MG|SAME AS APPLICANT|04-8431
CHAZMAX METRONIDAZOLE TABLETS (POM)|METRONIDAZOLE B.P 200MG|SAME AS APPLICANT|04-8429
GOZ CHLOROQUINE SYRUP (OTC)|CHLOROQUINE 50MG/5ML|SAME AS APPLICANT|04-8435
GOZ VITAMINS C SYRUP (OTC)|ASCORBIC ACID 40MG/5ML|SAME AS APPLICANT|04-8434
KIPROFEN SUSPENSION (OTC)|IBUPROFEN 100MG/5ML|OAK FAITH PHARMA ,RESOURCES LTD,NO 21 FUNMILAYO STR,IKOSI,KETU|04-8430
NEW DIVINE VITAMIN B6 TABLETS (POM)|PYRIDOXINE HCL B.P 50MG|SAME AS APPLICANT|04-8427
UNIGYL TABLETS (POM)|METRONIDAZOLE B.P 200MG|SAME AS APPLICANT|04-8426
VAMIS METRONIDAZOLE TABLETS (POM)|METRONIDAZOLE B.P 200MG|SAME AS APPLICAN|04-8428
BANBIZ VITAMIN B COMPLEX SYRUP(OTC)|VIT B6 5MG,NICOTINAMIDE 20MG,VIT B1 2MG,VIT B2 2MG/5ML|SAME AS APPLICANT|04-8432
CHOLESTAN TABLETS|CURCUMA LONGA EXT.,SUGAR COATED|CENTRAL PHARMACEUTICAL FACTORY NO 25 120 HAI BA TRUNG ST. DIST 1 HO CHI MINH CITY|04-7505L
DR. CLEAR HERBAL POWDER|KHAYA IVORENSIS,PARQUWRINA RUGRESSENS,TABLE SALT|SAME AS APPLICANT|04-7499L
DR. NANDO DOUBLE 77 KEYS TO POWER HERBAL MEDICINE|CAJANUS CAJAN,CITRUS AURANTIFOLIA,SACCHARUM OFFICINARIUM,CARICA PAPAYA|SAME AS APPLICANT|04-7501L
FOREVER ECHINACEA SUPREME TABLETS|ECHINACEA PURPUREA,ACHINACEA ANGUSTIFOLIA,GOLDENSEAL,GRAPE SEED EXTRACT|ALOE VERA OF AMERICA INC. 9660 DILWORTH RD. DALLAS,TEXAS 75243|04-7503L
FOREVER MULTI MACA TABLETS|MACA ROOT,TRIBULUS TERRESTRIS,MUIRA PUAMA,CATUABA BARK,L-ARGININE,SAW PALMETTO,PYGEUM AFRICANUM,COENZYME Q10|ALOE VERA OF AMERICA INC. 9660 DILWORTH RD. DALLAS,TEXAS 75243|04-7504L
HAP HERBAL MEDICINE POWDER|CITRUS MEDICA,HELICTROPIUM INDICUM,FICUS PERIFOLIA,PYLLANTUS NURIRI|SAME AS APPLICANT|04-7501L
REUMANUL CREAM|MENTHA PIPERITA,MENTHA SATIVA,OIL WINTERGREEN,CITRUS PARADISE,MENTHOL,CITRIC ACIS,GLYCERIN|SAME AS APPLICANT|04-7498L
URICON PD POWDER|ASPERIFOLIA,MISTLETOE|SAME AS APPLICANT|04-7500L
ABEREWA BEBO BOOL TONIC (RENEWAL)|ANTHOCLESTA NOBILIS,SORGHUM BIOCLOR,COMBRETODENDRON MACROCARPUM,KHAYA SENEGALENSIS,RICINODENDRON HEUDELOTILS|ABEREWA BEBOI BOOL ENT. HOUSE NO AT/103 GHANA RD. ANGLO TOWN,KOFORIDUA|04-3518L
GESTROLL INJECTION (POM)|PROGESTERONE 25MG|JINLING PHARMACEUTICAL (GROUP) CORP. ZHEJIANG,TIANFENG PHARMACEUTICAL FACTORY NO 11,CHEZBAN ROAD,HUZHON CITY,ZHEJI|04-8400
AMOVIN SUSPENSION (POM)|AMOXYCILLIN 200MG, CLAVULANATE POTASSIUM 28.5MG/5ML|BHARAT PARENTERALS LTD VILLAGE HARIPURA TA SAVLI DIST BARODA GUJARAT|04-8405
BACLEXIN-D EYE DROPS (POM)|GEJNTAMYCIN 0.3 % W/V, DEXAMETHASONE 0.1% W/V|CIPLA LTD VERNA INDUSTRIAL ESTATE,SALCETTE GOA 403722|04-8411
CO-AMILOZIDE TABLETS (POM)|AMILORIDE HCL 5MG,HYDROCHLOROTHIAZIDE 50MG|PLRTHICO PHARMACETICALS LTD A.B ROAD MANGLIA-453771 INDORE,M.P|04-8403
DIARCAP CAPSULES (POM)|FURAZOLIDINE 100MG|MANCARE PHARAMACEUTICALS PVT. LTD PLOT NO 60 VMIE DHOWALI VILLAGE CASSAI (W) DIST. THANE MASHARSHTRA|04-8402
DYOREC CAPSULES (POM)|FURAZOLIDINE 100MG|VAPI CARE PHARMA PVT LTD PLOT NO 22513,G.I.D.C NEAR MORAJI CIRCLE VAPI-396 195|04-8401
ELFA-KETAMIN INJECTION (POM)|KETAMIN HCL 50MG|NITIN PHRAMACEUTICALS PVT LTD 92-93,SECTOR -3,HSIDC,KARNAL-132001|04-8408
FLEMING INJECTION (POM)|AMOXICILLIN 1G,CLAVULANIC ACID 200MG|NATCO PHARMA LTD,NAGARJUNA SAGAR,NALGONDA,DIST|04-8410
NAXIDINE TABLETS (POM)|CIMETIDINE 200MG|NAXPAR LAB. PVT. LTD 120,MASAT IND. EST. DADRA AND NAGAR HAVELI SILVASSA-396 230|04-8413
PROCLIM INJECTION (POM)|FORTIFIED PROCAINE PENICILLIN INJECTION BP|GRENFIELD PHARM (JIANG SU) CO. LTD NO 38,TAI JIU RD, TAI ZHOU,JIANG SU PROVINCE|04-8409
RANTILIV TABLETS (POM)|RANITIDINE 150MG|MERCURY LAB. S.A UNIT 2, HALOL-BARODA RD. JAROD,TA,WAGHODIA. DIST VADODARA-3913347|04-8406
SPARFLOSAN TABLETS (POM)|SPARFLOXACIN 200MG|M/S MICRO LABS LTD 92 ,SIPCOT,JHOSUR-635126|04-8414
TOTAMOL TABLETS (POM)|ATENOLOL 100MG|CP PHARMACEUTICAL LTD ASH RD NORTH,WREXHAM INDUSTRIAL ESTATE,LU 39UI|04-8415
ANISUN DEXAMETHASONE TABLETS (POM)|DEXAMETHASONE USP 0.5MG|MANCARE PHARMACEUTICALS,PVT LTD,PLOT 60,VMIE DHOWALI VILLAGE,VASAI (W) DIST THANE,WAHARASHTRA|04-8422
CEFZIL TABLETS (POM)|CEFPROZIL 250MG|BRISTOL-MYERS BARCELONETA,PUERTO RICO USA PRINCETON NEW JERSY 085543|04-8424
CEFZIL TABLETS (POM)|CEFPROZIL 500MG|BRISTOL-MYERS BARCELONETA,PUERTO RICO USA PRINCETON NEW JERSY 085543|04-8423
CLOMAZ VAGINA TABLETS (POM) (RENEWAL)|CLOTRIMAZOLE 100MG|L.B.S LABORATORY LTD PART. 602 SOI PANICHANANT SUKHUMVIT 71 RD,BANGKOK 10110|04-1745
CP-TAMOXIFEN (POM)|TAMOXIFEN 20MG|CP PHARMACEUTICAL LTD, ASH ROAD NORTH,WREXHAM INDUSTRIAL ESTATE,WREXHAM LL139UF|04-8417
ERYMYCIN TABLETS (POM)|ERYTHROMYCIN STEARATE BP 500MG|MERCURY LABORATORIES LTD, UNIT 2,JARODIAGURA DIST. VADADARA-391760|04-8419
INTERZOL CREAM (POM)|KETOCONAZOLE 20MG|P.T INTERBAT JI. H.R.M MANGUNDIPROJO NO. 1,BUDURAN,SIDOARJO-61252 EAST JAV|04-8421
JAWAPRAZOLE CAPSULES (POM)|OMEPRAZOLE 20MG|SWISS PHARMA PVT. LTD PLOT NO 3709 G.I.D.C PHASE IV VATVA AHMEDABAD-382445|04-8418
NAXIDINE TABLETS  (POM)|CIMETIDINE 200MG|NAXPAR LAB PVT. LTD 120,MASAT IND. EST. DADRA AND NAGAR HAVELI SILVASSA-396 230|04-8412
NAXIDINE TABLETS (POM)|CIMETIDINE 400MG|NAXPAR LAB PVT. LTD 120,MASAT IND. EST. DADRA AND NAGAR HAVELI SILVASSA-396 230|04-8413
PR-MEBENDAZOLE TABLETS (POM) (RENEWAL)|MEBENDAZOLE 500MG|PHYTO-RIKER (GIHOC) PHARM LTD MILE 7,OFF NSAWANIRD DOME,ACCRA|04-2073
RIFAMPICIN CAPSULES (POM)|RIFAMPICIN 300MG|METOKPHAR CHEMICAL PHARMACEUTICAL JOINT-STOCK CO. 297/5 LYS THUONG KIET ST. DIST. NASIK|04-8420
SOLU-CORTEF INJECTION (POM) (RENEWAL)|HYDROCORTISONE 100MG|PHARMACIA UPJOHN N.V/S.A RIJKSWG  12,2870 PUURS|04-1684
SPARFLOSAN TABLETS (POM)|SPARFLOXACIN 200MG|M/S MICRO LABS LTD. 92, SIPCOT,HOSUR-635126|04-8414
PARIET TABLETS|RABEPRAZOLE 20MG|EISAI CO LTD TOKYO JAPAN|04-5818
BENDROFLUAZIDE TABLETS (POM)|BENDROFLUAZIDE 2.5MG|UNICHEM LABORATORIES LTD,PLOT 17/18,PILERENE INDUSTRIAL ESTATE,PILERENE BARDEZ,GOA-403 510|04-8425
UGESIC TABLETS (POM)|PIROXICAM 20MG|M/S LIVA HEALTHCARE LTD PLOT A/52,M.I.D.C IND. AREA,MELAGAON,TAL; SINNAR DIST,NASIK|04-7959
TAMEX -200 CAPLETS (POM) (RENEWAL)|CIMETIDINE USP 200MG|M/S XL LABORATORIES PVT, E-1223, PHASE-1,EXTENSION (GHATAL) RIICO-INDUSTRIAL AREA,BHIWADI|04-1435
ZANTAC INJECTION (POM) (RENEWAL)|RANITIDINE HCL 50MG|GLAXOSMITHKLINE MANUFACTURING SPA STARDA ASOLANA 68,SAN POLO DI TORRILE (PR) PARMA,43056|04-0429
ZOSERT 50 TABLETS (POM)|SETRALINE HYDROCHLORIDE 50MG|SUN PHARMACEUTICAL INDUSTRIES,SURVEY NO 259/15,DADRA-396 191 (V.T OF DADRA & NARGAR HAVELI)|04-8407
COMBIMAL GRANULES (PAEDIATRIC) (OTC)|DIHYDROARTEMISININ 15MG,PIPERAQUINE PHOSPHATE 120MG|KUNMING PHARMA CO LTD ZAOZHONGCUN QUGONGH WEST SUBURB KUNMING YUNNAN,P.R|04-8416
BAROLE-20 CAPSULES (POM)|RABEPRAZOLE 20MG|THEMIS LABORATORIES PVT LTD. F1- F1/1 ADDITIONAL AMBERNATH MIDC, AMBERNATH (EASR) 421 506, DIST THANE, INDIA(FORMERLY THEMIS LABORATORIES PVT LTD A-214,RD. NO 30,WAGLE IND. ESTATE THANE 400 604 APP ON 2/28/06)|04-8404
ANACIN TABLETS (OTC)|ACETYL SALICYLIC ACID 300MG|SAME AS APPLICANT|04-2225
ARMOR HERBAL MIXTURE|EUGENIA AROMATICA 5%,CASSIA ALATA 10%,ENANTIA CHLORANTHA 10%,HEMOTROPIUM INDICUM 10%,AZADIRACTA INDICA 15%,NAUCLEA LATIFOLIA 15%|HOLISTIC LIFECARE INT'L MOSEBOLATAN PLAZA OGBERE,TIOYA,IBADAN|04-8465L
AWE REMEDY TONIC|PICRALIMA NITIDA,TETRAPLEURA TETRAPTERA,AFRAMOMUM MELEGUATA,XYLOPIA AETHIOPICA,VEMONIA AMYGDALINA,S.LONGEPEDUNCULTA,ALLIUM SATIVUM,EGENIA AROMATICA,ETHANOL,WATER|PROF. EMERITUS AYO TELLA HERBAL LAB ADESAKIN LAYOUT,AWE|04-8461L
BEMOXIL CAPSULES (POM)|AMOXICILLIN 500MG|SAME AS APPLICANT|04-8445
BONDOMET TABLETS (POM)|METHYLDOPA 250MG|SAME AS APPLICANT|04-8442
BUSCOMIN PAEDIATRICS DROPS (POM)|HOMATROPINE METHYL BROMIDE 2MG/ML|SAME AS APPLICANT|04-7723
CHAZMAX MULTIVITAMINS SYRUP (OTC)|VIT A 1200,VIT B1 3MG,VIT B6 2MG,VIT B12 2MCG,NICOTINAMIDE 10MG,CAL D. PANTOTHENATE 2MG,VIT C 80MG,VIT D 200IU|SAME AS APPLICANT|04-8443
CHAZMAX VITAMIN B COMPLEX SYRUP (OTC)|VIT B1 3MG,VIT B2 2MG,VIT B5 2MG,VIT B6 2MG,NIACINAMIDE 10MG/5ML|SAME AS APPLICANT|04-8444
DANA (DEXTROSE 10%) (POM) (RENEWAL0|ANHYDROUS DEXTROSE 10G/100ML|SAME AS APPLICANT|04-0375
DANA (DEXTROSE 4.35% + SALINE 0.18%) SOLUTION (POM) (RENEWAL)|ANHYDROUS DEXTROSE 4.3G,SODIUM CHLORIDE 0.18G/100ML|SAME AS APPLICANT|04-0377
DANA (DEXTROSE 5%) SOLUTION (POM) (RENEWAL)|ANHYDROUS DEXTROSE 50G/100ML|SAME AS APPLICANT|04-0405
DANA DARROW'S (FULL STRENGTH) SOLUTION (POM) (RENEWAL)|SODIUM LACTATE 2.905G,SODIUM CHLORIDE 2G,POTASSIUM CHLORIDE 1.30G/500ML|SAME AS APPLICANT|04-0379
DANA DARROW'S (HALF STRENGTH) SOLUTION (POM) (RENEWAL)|SODIUM LACTATE 1.475G,SODIUM CHLORIDE 1G,POTASSIUM CHLORIDE 0.65G/500ML|SAME AS APPLICANT|04-0382
FAITH MIST. POT. CIT (OTC)|POTASSIUM CITRATE 3G, 
CITRIC ACID 0.5G/10ML|SAME AS APPLICANT|04-8449
GEMINI PARACETAMOL TABLETS (OTC)|PARACETAMOL 500MG|SAME AS APPLICANT|04-1911
GKD BALM (OTC)|METHYL SALICYLATE 25%,MENTHOL 10%|MORINSON PLC  28/30,MORINSON CRESCENT,OREGUN INDUSTRIAL AREA,IKEJA|04-8450
GNLD CRUCIFEROUS PLUS TABLETS|BROCCOLI EXT,RADISH,KALE,BLACK MUSTARD,BROWN MUSTARD,WATERCRESS,ORANGE EXT,LIQUORICE ROOT EXT|NFI  2125 AMERICAN AVE,HAYWARD C.A|04-8466L
HOMOZ CAPSULES|AMYDALENE 50%,JATHROPHA CURCUS 50%|SAME AS APPLICANT|04-8460L
IODASTERYL LIQUID|IODINE 55MG/100ML|SAME AS APPLICANT|04-8452
KABAL S.C POWDER|COMMELINA 50%,SIDA ACUTA 25%,KIGELIA AFRICANNA 25%|SAME AS APPLICANT|04-8464L
KP ASPIRIN TABLETS (OTC)|ACETYL SALICYLIC  ACID 300MG|SAME AS APPLICANT|04-8441
KP COTRIMOXAZOLE TABLETS (POM)|TRIMETHOPRIM 80MG,SULPHAMETHOXAZOLE 400MG|SAME AS APPLICANT|04-8440
LOXAGYL TABLETS (POM) (RENEWAL)|METRONIDAZOLE B.P 200MG|SAME AS APPLICANT|04-0283
M & B NIVAQUINE TABLETS (OTC) (RENEWAL)|CHLOROQUINE SULPHATE 200MG|SAME AS APPLICANT|04-0284
MB 5 PARACETAMOL SYRUP (OTC) (RENEWAL)|PARACETAMOL 120MG/5ML|SAME AS APPLICANT|04-0247
NATURE GARDE A & R COMPLEX|GLUCOSAMINE HCL 250MG,METHYL SULPHONYL METHANE 50MG,DEVIL'S CLAW 100MG,CALCIUM CARBONATE 69.94MG,CELERY SEED 150MG,SODIUM SELENITE 0.044MG|HANALD MANUF. LAB 36,MADISON STREET JAPPESTOWN 2094 GAUTENG|04-8467L
NATURE'S CORRECTIVE BITTERS|MOMORDICA FOETIDA 20MG,BIDENS BIGINNATA 20MG,ALOE BATERI 20MG,MOMORDICA CHARANTIA 10MG,VERONIA AMYGDALINA 10MG,OCIMUM BASIL 10MG,ETHANOL,WATER|PROF. EMERITUS AYO TELLA HERBAL LAB ADESAKIN LAYOUT,AWE|04-8462L
NEW DIVINE CHLORPHENIRAMINE MALEATE TABLETS(POM)|CHLORPHENIRAMINE MALEATE|SAME AS APPLICANT|04-8439
NIAM HERBAL CREAM|PASSIFLORA AINCAMATA|DRUGFIELD PHARMACEUTICALS LTD KM 38,LAGOS-ABEOKUTA EXPRESSWAY,,SANGO OTA|04-8339L
OYIN ELEMII MEJE HERBAL FORMULA|HONEY 85%,ALOE VERA 3%,ALLIUM CEPA 2%,PARKIA CLAPPETONIANA 0.5%,A. MELEGUATA 4%,A. SODIUM 5%,TABLET SALT 0.5%|SAME AS APPLICANT|04-8456L
PAX HERBAL PAIN CREAM|EUCALYPTUS OFFICIANILIS,HONEYWAX(BEESWAX),ALLIUM SATIVUM,ELAESIS GUINEENSIS|SAME AS APPLICANT|04-8458L
PENETROL INHALANT (OTC) (RENEWAL)|MENTHOL 7.5%,CAJUPUT OIL 2.5%,LAVENDER OIL 8.0%,PEPPERMINT OIL 0.2%,EUCALYPTUS OIL 7.5%|SAME AS APPLICANT|04-1904
PRAISE JAH HERBAL BLOOD TONIC|ANACARDIUM OCIDENTALE 10%,THEOBROMA CACAO 35%,AISTONIA BOONIA 5%,PSIDIUM GUAJAVA 9%,VERONIA CENFERTA 10%,FICUS CAPESIS 6%,SACCHARUM OFFICENARIUM 2%,WATER 23%|SAME AS APPLICANT|04-8455L
PROMETHAZINE ELIXIR (POM)|PROMETHAZINE HCL 5MG/5ML|SAME AS APPLICANT|04-8447
RIFAMPICIN CAPSULES (POM)|RIFAMPICIN 300MG|SAME AS APPLICANT|04-8437
SCODEX MALARIA TEA|NEEM 30%,MANGLIFERA INDICA 30%,CIMBAGUN ZIMBAGUN 20%,MOMORIDICA CHARANTIA 5%|SAME AS APPLICANT|04-8457L
THALAZOLE TABLETS (POM) (RENEWAL)|PHTHALYSULPHATHIAZOLE B.P 500MG|SAME AS APPLICANT|04-0281
UNIMMAN -20 INFUSION (POM) (RENEWAL)|MANNITOL B.P 20G/100ML|SAME AS APPLICANT|04-0372
BONPETA BALM|SECURIDACA LONGEPENDUCULATA 10%,CAYENE 5%,WAX 5%,PEPERMINT OIL 45,MENTHOL CRYSTAL 4%,PETROLEUM JELLY 72%|PROF. EMERITUS AYO TELLA HERBAL LAB ADESAKIN LAYOUT,AWE|04-8463L
COMBIWORM TABLETS (OTC) (RENEWAL)|PYRANTEL PAMOATE 125MG|SAME AS APPLICANT|04-0069
METRONE SUSPENSION (POM)|METRONIDAZOLE 200MG/5ML|SAME AS APPLICANT|04-8438
RICO IBUPROFEN TABLETS (OTC)|IBUPROFEN 200MG|SAME AS APPLICANT|04-8436
SHEE CAPS HERBAL CAPSULES|ALOE VERA 20%,CAPSICUM FRUITECENSE 55,GARLIC 25%,AMYDALENE 50%|SAME AS APPLICANT|04-8459L
BENTICIL SUSPENSION (OTC)|MAGGNESIUM TRISILICATE 250MG,SODIUM BICARBONATE 250MG,MAGNESIUM CARBONATE 250MG/5ML|SAME AS APPLICANT|04-8448
DR MEYER'S PENTAX SYRUP (OTC) (RENEWAL)|PARACETAMOL 125MG/5ML|SAME AS APPLICANT|04-0073
CITROVITE SYRUP (OTC) (RENEWAL)|ASCORBIC ACID 100MG/5ML|SAME AS APPLICANT|04-2161
ROPHEGAN ELIXIR (FORMERLY M & B PHENERGAN SYRUP (POM) (RENEWAL)}|PROMETHAZINE HCL 5MG/5ML|SAME AS APPLICANT|04-0290
LIVESTOVIT LIQUID|VIT A 5,000,000IU,D3 5000,000IU,E 400MG,B12 20MG,C 1000MG,NIACIN 1000MG,RIBOFLAVIN 250MG,THIAMINE 120MG,PYRIDOXINE 300MG,FOLIC ACID 30MG|SAME AS APPLICANT|04-8451
LIVESTOVIT POWDER|VIT A 5,000,000IU,D3 5000,000IU,E 400MG,B12 20MG,C 1000MG,NIACIN 1|SAME AS APPLICANT|04-8453
LOXAGYL SUSPENSION (POM) (RENEWAL)|METRONIDAZOLE B.P 200MG/5ML|SAME AS APPLICANT|04-0292
DR MEYER'S COFLIN LINCTUS (OTC) (RENEWAL)|CHLORPHENIRAMINE MALEATE 2MG,AMMONIUM CHLORIDE 80MG,SODIUM CITRATE 40MG,EPHEDRINE HCL 6MG/5ML|SAME AS APPLICANT|04-0540
EMGYL 200 TABLETS (POM)|METRONIDAZOLE B.P 200MG|SAME AS APPLICANT|04-0412
EMGYL-400 TABLETS (POM)|METRONIDAZOLE 400MG|SAME AS APPLICANT|04-7953
REMIDOL SYRUP (OTC)|PARACETAMOL 125MG/5ML|SAME AS APPLICANT|04-2749
VINASH ? LIQUID|DICHLORVOS 500G/L|ZHEJIANG LINGHUA CHEMICALS GROUP CO. LTD,LINGHUA,HUZHOU,ZHEJIANG|04-8454
ATEDOSE 50 TABLETS (POM)|ATENOLOL BP 50MG|PLETHICO PHARMACEUTICALS LTD. A.B. ROAD, MANGLIA - 453 771, INDORE (M.P), INDIA.|04-8539
AUGBACTAM INJECTION (POM)|AMOXICILLIN 1G,CLAVULANIC ACID 200MG|MEKOPHAR CHEMICAL PHARMACEUTICAL JOINT-STOCK CO. 297/5. LY THUONG KIET ST. DIST. 11-HCMC- VIETNAM.|04-8513
CEFIZIL ORAL SUSPENSION (POM)|CEFPROZIL 125MG/5ML|BRISTOL-MYERS  SQUIBB MANUFACTURING COMPANY INC. BARCELONETA, PUERTO RICO USA, SUBSIDIARY OF BRISTOL MYERS SQUIBB COMPANY, PRINCETON, NEW JERSEY,  085543. USA.|04-8510
CEFTRIACAINE INJECTION (POM)|CEFTRIAXONE SODIUM 1G + LIDOCAINE 1%|REYOUNG PHARM CO. LTD. NO 6, ERLANGSHAN ROAD, YIYUAN COUNTY, SHANDONG PROVINCE, CHINA
6, ERIANGSHAN RD. YIYUAN COUNTY, SHANDONG PROVINCE CHINA.|04-8532
CEFZIL POWDER FOR ORAL SUSPENSION (POM)|CEFPROZIL 250MG/5ML|BRISTOL-MYERS  SQUIBB MANUFACTURING COMPANY INC. BARCELONETA, PUERTO RICO USA, SUBSIDIARY OF BRISTOL MYERS SQUIBB COMPANY, PRINCETON, NEW JERSEY,  085543. USA.|04-8511
CHIBUEZE GENTAMICIN EYE/EAR DROPS (POM)|GENTAMICIN 0.3%|PHARMAX PVT. LTD. NO 9 KURLA IND. EST, NETAJI PALKAR RD, GHATKOPAR (W) MUMBAI 400 086 INDIA.|04-8540
CIPROPERTH 500 CAPLETS (POM)|CIPROFLOXACIN 500MG|DEXCEL LTD. SOUTHERN IND. ZONE OR-AKIVA 30600 ISRAEL.|04-8521
CLITEX INJECTION (POM)|CEFUROXIME SODIUM 750MG|ALPA LABORATORIES LTD.
33/2, A.B ROAD, PIGDAMBER - 453446, INDORE (M.P) INDIA.|04-8515
COTOZAL-50 CAPSULES (POM)|PARACETAMOL 300MG/2ML|M/S CIPLA LTD. 
L-139-L-146 VERNA IND ESTATE, VERNA SALCETTE GOA 403722, INDIA.|04-8530
COVERSYL TABLETS (POM)|PERINDOPRIL TERTBUTYLAMINE 2MG|SERVIER EGYPT INDUSTRIES LTD. 6TH OCTOBER CITY, GUZIA A.R.E|04-8508
COVERSYL TABLETS (POM)|PERINDOPRIL TERTBUTYLAMINE 4MG|SERVIER EGYPT INDUSTRIES LTD. 6TH OCTOBER CITY, GUZIA A.R.E|04-8507
DAZAPAM INJECTION (POM)|DIAZEPAM 10MG/2ML|JINLING PHARMACEUTICAL (GROUP) CORP. ZHEJIANG, TIANFENG PHARMACEUTICAL FACTORY.
NO 11, CHEZBAN ROAD, HUZHOU CITY, ZHEJIANG CHINA.|04-8512
DXANAX TABLETS (POM)|DEXAMETHASONE 0.5MG|NAXPAR LAB. PVT. LTD.
120, MASAT IND. ESTATE SILVASSA -396 230 INDIA.|04-8529
EVANS METRONIDAZOLE (POM)|METRONIDAZOLE 200MG|SAME AS APPLICANT|04-8585
FLUCOMOL-50 CAPSULES (POM)|FLUCONAZOLE 50MG|PLETHICO PHARMACEUTICALS LTD. A.B. ROAD, MANGLIA - 453 771, INDORE (M.P), INDIA.|04-8538
FULSOVIN TABLETS (POM)|GRISEOFULVIN 500MG|SHANXI NORTH YANGLIN PHARMA FACTORY LTD.
480, NANNEI HUAN STREET TAIYAN SHANXI CHINA.|04-8526
GRUFIN TABLETS (POM)|GRISEOFULVIN 500MG|MANCARE PHARMACEUTICALS PVT. LTD.
PLOT 60, V.M.I.E, DHOWALI VILLAGE, VASAI (W) DIST. THANE, MAHARASHTRA, INDIA.|04-8528
KETOVID CREAM (POM)|KETOCONAZOLE 2% W/W|HOVID BHD. 121, JALAN TUNKU ABDUL RAHMAN 30010 IPOH, MALAYSIA.|04-8519
LAXOMAG SUSPENSION (OTC)|MAGNESIUM HYDROXIDE 375MG|EGYPTIAN INT.PHARMACEUTICAL INDUSTRIES CO. (E.I.P.I.CO), 10TH OF RAMADAN CITY, AREA B1 P.O.149 EGYPT.|04-8520
LEMPROMAZINE 50 TABLETS (POM)|CHLORPROMAZINE HCL 50MG|MEDOPHARM. 1, THIRU VI-KA RD. CHENNAI 600006, INDIA.|04-8544
LIOPEC GENTAMICIN INJECTION (POM)|GENTAMICIN SULPHATE 80MG/2ML|GREENFIELD PHARMACEUTICAL (JIANGSU) CO. LTD. 38, TAIJU ROAD, TAIZHOU, JIANGSU CHINA.|04-8535
LIOPEC PROMETHAZINE INJECTION (POM)|PROMETHAZINE HYDROCHLORIDE 50MG/2ML|GREENFIELD PHARMACEUTICAL (JIANGSU) CO. LTD. 38, TAIJIU ROAD, TAIZHOU, JIANGSU CHINA.|04-8536
MAYDON METOCLOPROMIDE (POM)|METOCLOPROMIDE 10MG/2ML|GREENFIELD PHARMA CO. LTD.
38, TAI JIU RD, TAIZHOU JIANGSU PROVINCE, PR CHINA.|04-8541
MIRAPRAZOLE CAPSULES (POM)|OMEPRAZOLE 20MG|SAGA LABORATORIES. PLOT NO. 1409, PHASE III, GIDC ESTATE, VATWA, AHMEDABAD-382445, INDIA.|04-8543
NATRILIX SR TABLETS (POM)|INDAPAMIDE 1.5MG|SERVIER EGYPT INDUSTRIES LTD. 6TH OCTOBER CITY, GUZIA A.R.E|04-8509
NEVIRAPINE ORAL SUSPENSION (POM)|NEVIRAPINE 50MG/5ML|M/S AUROBUIDO PHARMA LTD. UNIT III, SY. NO 313, BACHUPALLY VIL. QUTHUBULLAPUR MANDAL RANGA REDDY DIST. INDIA.|04-8377
OFLOTAB -400 TABLETS (POM)|OFLOXACIN 400MG|ZENESES BIOSCIENCIES PVT. LTD. 
C-22, SECTOR 3 NOIDA U.P INDIA|04-8522
OFLOXACIN CAPLETS (POM)|OFLOXACIN 200MG|MEKOPHAR CHEMICAL PHARMACEUTICAL JOINT-STOCK CO. 297/5. LY THUONG KIET ST. DIST. 11-HCMC- VIETNAM.|04-8514
OMEPRACARE CAPSULES (POM)|OMEPRAZOLE 20MG|TUMKUR PHARMACEUTICAL & RESEARCH LAB. 93-B KIADB INDUSTRIAL AREA, SIRA ROAD, TUMKUR-572106, INDIA.|04-8542
OMEZAL CAPSULES (POM)|OMEPRAZOLE 20MG|MANCARE PHARMACEUTICALS, PVT LTD. PLOT 60, V.M.I.E DHOWALI VILLAGE, VASAI (W) DIST. THANE, MAHARASHTRA, INDIA.|04-8527
PROCIP-500 TABLETS (POM)|CIPROFLOXACIN HCL 500MG|GLENMARK LAB. PVT LTD. PLOT NO L-82, L-83, VERNA IND. EST. VERNA GOA 403722, INDIA.|04-8518
RAMEPRAL CAPSULES (POM)|OMEPRAZOLE 20MG|ZENESES BIOSCIENCES PVT. LTD.
